cano_smiles,MW,TPSA,HBD,HBA,Water Solubility
CNC(=O)CCC(N)C(=O)O,160.173,92.42,3,3,56.5
Nc1nc(N)nc(Nc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(N=Nc4ccccc4S(=O)(=O)O)c(O)c23)n1,612.5840000000002,310.79999999999995,7,15,0.131
CCC(CC)Nc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO,350.4150000000002,110.1,4,5,1.47
N=C(N)c1ccc2cc(C3CC3c3ccccc3)ccc2c1,286.37800000000004,49.870000000000005,2,1,0.000395
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1,446.2480000000001,77.98,1,4,0.00251
CC(=O)OC1C(O)OC(COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C1O,601.3550000000005,297.59000000000003,7,18,3.54
CN1C(=O)NC2(OC(CO)C(O)C(O)C2O)C1=O,262.218,139.56000000000003,5,7,334.0
CC1Nc2nc(N)[nH]c(=O)c2N2CN(c3ccc(CC(O)C(O)C(O)COC4OC(COP(=O)(O)OC(CCC(=O)O)C(=O)O)C(O)C4O)cc3)C(C)C12,788.7010000000004,340.24999999999994,11,18,1.48
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1N(C)C,814.5989999999998,366.1699999999999,9,22,4.34
NC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)C(CCC(=O)O)NC(=O)c1ccccc1,804.58,282.74999999999994,9,7,0.0267
NCCOP(=O)(O)OCC(O)CO,215.142,122.24,4,6,36.5
CC1OC(O)C(O)C(O)C1O,164.15699999999998,90.15,4,5,827.0
Nc1nc2c(ncn2C2OC(COP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1,441.23,243.33999999999995,7,11,4.86
NC1CC(=O)NC1=O,114.10399999999998,72.19,2,3,340.0
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3F)C(O)C2O)c(=O)[nH]1,568.2930000000001,276.76,8,15,21.7
O=C(O)C(=O)CC(O)C(O)CO,178.14,115.06,4,5,134.0
c1ccc2c(c1)Cc1c(-c3ccncc3)n[nH]c1-2,233.27400000000003,41.57,1,2,0.0949
Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,427.203,232.33999999999995,6,11,3.6
Cn1c[n+](C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c21,298.27900000000005,150.5,5,8,5.61
CC1OC(OC2C(CO)OC(OCC3OC(O)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,645.6080000000003,321.17,14,19,138.0
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,401.8460000000001,94.14,3,6,0.094
NC(COS(=O)(=O)O)C(=O)O,185.157,126.92,3,5,40.7
O=P([O-])([O-])CS,126.073,63.19,1,4,13.2
O=C(O)CC(O)C(=O)O,134.087,94.83,3,3,218.0
CCCCCCCCCCCCCCCCCCCCCCC(=O)O,354.6190000000001,37.3,1,1,2.57e-05
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,566.3020000000001,296.98999999999995,9,16,15.0
CCCN(C)C(=O)C1OC(C(=O)O)=CC(N=C(N)N)C1NC(C)=O,341.36800000000005,160.34,4,5,0.503
CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc21,405.8860000000001,97.31,1,8,0.0283
Nc1ccc2nc(N)[nH]c(=O)c2c1,176.17900000000003,97.79,3,4,14.5
Nc1ncnc2cc[nH]c12,134.14199999999997,67.59,2,3,7.29
O=C1c2cc3sc(-c4cccc([N+](=O)[O-])c4)cc3n2C(=S)N1CCCN1CCOCC1,456.5490000000004,80.84999999999998,0,8,0.0214
CCOCCOCCOC,148.202,27.69,0,3,25.3
O=P(O)(O)OCC1OC(n2cnc3c(OP(=O)(O)O)ncnc32)C(O)C1O,428.18700000000007,226.80999999999997,6,11,3.37
O=C(O)C1OC(O)C(O)C(O)C1O,194.139,127.45000000000002,5,6,295.0
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1.[O]=[V]([OH])[OH],345.1600000000001,182.31,6,8,13.7
NC(Cc1c[nH]c2cc[se]c12)C(=O)O,257.15099999999995,79.11,3,2,11.6
C=Cc1ccc(O)c(OC)c1,150.177,29.46,1,2,7.42
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,266.34,37.3,1,2,0.0052
C#Cc1c[nH]c(=O)[nH]c1=O,136.11,65.72,2,2,0.254
CSCC(=O)[O-],105.138,40.13,0,3,67.9
CC(O)(CCO)CC(=O)O,148.15800000000002,77.76,3,3,414.0
Fc1nc(Cl)c2[nH]cnc2n1,172.55,54.46,1,3,8.18
NC(CC(=O)OCC(=O)O)C(=O)O,191.139,126.92000000000004,3,5,20.9
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,375.3740000000001,50.19,1,2,0.000539
NCCCN1CCN(CCCNC(=O)c2cc(NC(=O)Cc3cccs3)cc(OC3OC(CO)C(O)C(O)C3O)c2)CC1,621.7570000000003,190.08,7,12,0.139
O=P(O)(O)Oc1cccc2c1NCCC2,229.172,78.79,3,3,2.94
COc1ccc(CNS(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1,362.45400000000006,115.56,2,6,0.119
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,267.245,139.54000000000002,4,9,14.0
Nc1nc2c(ncn2C2OC(COP(=O)(O)CP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,521.2090000000001,289.86999999999995,8,13,10.5
O=C1NC2NC(=O)NC2N1,142.118,82.26,4,2,6.2
CC(=O)N(C)Cc1cc(C(=O)N(C)Cc2cc3ccccc3n2C)ccc1N,378.4760000000001,71.57000000000001,1,4,0.0346
O=CC1CCCN1C(=O)C1CCCN1C(=O)OCc1ccccc1,330.384,66.92,0,4,1.53
CC(NC(=O)C(CCCNC(N)N)NC(=O)OCc1ccccc1)C(=O)CF,397.45100000000014,148.57,5,7,0.28
C=NC1=NC2C(O)C(O)C(CO)C2O1,200.194,94.64,3,6,11.8
O=C1CC2CCC1C2,110.156,17.07,0,1,8.51
C#CCN(Cc1ccc2nc(N)[nH]c(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,477.4770000000002,178.70999999999998,5,7,0.0204
O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O,258.119,173.57,5,9,85.9
O=C(O)c1ccccc1NCC(O)C(O)C(O)COP(=O)(O)O,351.248,176.78,7,7,2.29
NC(CSP(=O)(O)O)C(=O)O,201.14,120.85,4,4,42.9
NC1NC(=O)C(CCCC(c2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(O)(O)C(F)(F)F)C(N)N1,549.5030000000002,237.33,9,9,0.782
O=C(O)C1(O)CC(O)C(O)C(C(O)CO)O1,238.192,147.68,6,7,612.0
O=C(CCCCC1SCC2NC(=O)NC21)Nc1ccc([N+](=O)[O-])cc1,364.4270000000001,113.37,3,5,0.0286
CC1(C)SC2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O,359.40400000000005,150.03,4,6,8.96
O=C1NC=NC2C(C[NH+]3CC(O)C(CO)C3)=CNC12,267.309,98.39,5,5,0.648
NC(Cc1cccc(O)c1)C(=O)O,181.191,83.55,3,3,5.13
O=C(O)CCCC(=O)O,132.115,74.6,2,2,56.0
O=c1[nH]cc(I)c(=O)[nH]1,237.984,65.72,2,2,8.12
CC1CCCCC1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,382.4390000000001,108.01,4,4,0.00637
NC(=O)C(CS)NC(=O)CCCCCNC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)Cc1ccc(C(F)(F)P(=O)(O)O)cc1,873.7090000000002,311.85,11,9,0.011
O=C(O)CCNC(=O)C1CCCN1S(=O)(=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,499.4980000000003,207.48,5,7,0.353
O=CNC1CCCCC1,127.187,29.1,1,1,18.8
O=Cc1ccc(O)cc1,122.12299999999996,37.3,1,2,9.51
CC(O)CC(C)(C)O,118.176,40.46,2,2,162.0
CCCCCCCCOCC(COP(=O)(O)OCCN)OP(=O)(O)CCCCCCC,489.5270000000005,137.54,3,7,0.806
NCCCCNCCCN,145.25,64.07,3,3,32.7
CC(=O)NC1C(O)OC(CO)C(O)C1O,221.209,119.25,5,6,254.0
CCCC(=O)O,88.10599999999998,37.3,1,1,239.0
C[N+](CO)(CO)CO,122.144,60.69,3,3,29.7
Nc1nc2nn(-c3cccc(C(=O)NCc4cc(Cl)cc(Cl)c4)c3)nc2c(=O)[nH]1,430.25500000000005,131.57999999999998,3,7,0.019
NC(=O)c1cn(C(CO)CCc2cccc3ccccc23)cn1,309.369,81.14,2,4,0.025
CC(C)CCNC(=O)C(CCc1ccccc1)NC(=O)C(O)CC(=O)O,364.4420000000001,115.73,4,4,0.149
CC(O)=[N+](O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC[N+](O)=C(C)O)NC(=O)C(CCC[N+](O)=C(C)O)NC1=O.[Fe],776.6030000000002,325.2399999999999,13,10,1.66
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,243.39399999999992,3.24,0,1,0.00325
Cc1ncc(COP(=O)(O)O)c(CNC(C(=O)O)C(C)O)c1O,350.26400000000007,169.43999999999997,6,7,1.52
O=P(O)(O)C(NCc1ccccc1)c1ccccc1,277.26000000000005,69.56,3,2,0.524
CC(=O)C(N)=O,87.078,60.16,1,2,165.0
O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,260.135,156.91,6,7,21.7
NCCCC(NC(=O)CCC(=O)O)C(=O)O,232.236,129.72,4,4,19.3
CC1(O)C(c2c(O)[nH]c3ccc(S(=O)(=O)N4CCC(O)CC4)cc23)=Nc2ccccc21,441.5090000000002,126.21999999999998,4,6,0.176
OCC1OC(O)C(O)C(O)C1S,196.224,90.15,5,6,53.0
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,324.38000000000005,60.85,1,3,0.256
[O-]C1OC(F)C(O)C(O)C1O,167.112,92.98,3,5,441.0
CC(=O)C=O,72.063,34.14,0,2,180.0
O=C(O)C(c1ccccc1)c1ccccc1,212.248,37.3,1,1,0.102
O=C(O)C(=O)C(=O)O,118.04399999999998,91.67,2,3,14.5
NC(CCCC(N)C(=O)O)C(=O)O,190.199,126.64,4,4,14.1
CC(=O)NC(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)NC1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,613.5980000000003,136.04000000000002,4,4,0.000292
Nc1nc2ncc(COP(=O)(O)O)nc2c(=O)[nH]1,273.145,164.30999999999997,4,7,6.53
Cn1c[n+](C2OC(COP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21,378.2580000000001,197.03000000000003,6,9,1.8
c1nc[nH]n1,69.067,41.57,1,2,569.0
N=C(N)c1ccc2nc(-c3cc(OC(F)(F)F)ccc3O)[nH]c2c1,336.273,108.01000000000002,4,4,0.0176
CCC(CNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc2[nH]ccc2c1,371.4620000000001,105.04999999999998,3,3,0.00324
NC(CCC(=O)NC(CSCc1ccccc1I)C(=O)NCC(=O)O)C(=O)O,523.3490000000002,158.82,5,6,0.0301
COc1cccc(N2C(CN3CCOCC3)=Cc3cc(S(N)(=O)=O)sc3S2(=O)=O)c1,471.5820000000001,119.23999999999998,1,8,0.0734
CCCCCCCCCC(=O)O,172.268,37.3,1,1,0.0946
O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,256.257,66.76,2,4,0.133
NC(CCC(=O)NC(CSCc1ccccc1)C(=O)NCC(=O)O)C(=O)O,397.45300000000015,158.82,5,6,0.116
O=C(O)C(O)C(O)C(O)C(O)C(=O)O,210.138,155.52,6,6,63.1
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,621.9340000000001,66.76,2,3,0.00539
O=C(O)C(Cc1ccccc1)N(Cc1cccc(C(F)(F)F)c1)C(=O)c1ccc(Cl)cc1Cl,496.3120000000001,57.61,1,2,0.000379
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,275.348,47.56,1,3,0.0672
CC(=O)NC(Cc1ccc(Cl)cc1)[B-](O)(O)OCC(N)C(=O)O,345.5680000000001,142.11,5,6,0.258
N=C(N)c1ccc(N=NNc2ccc(C(=N)N)cc2)cc1,281.32300000000004,136.49,5,4,0.102
Nc1nc2c(ncn2C2OC(CO)CC2O)c(=O)[nH]1,267.24499999999995,139.28,4,8,12.3
Oc1ccc(C(F)(F)F)cc1,162.11,20.23,1,1,5.06
COC=CC(N)C(=O)O,131.13100000000003,72.55,2,3,242.0
CC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,853.6310000000001,383.86,10,20,4.07
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSCC(=O)c1ccc(O)cc1,901.675,383.86,10,20,3.26
NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,454.4770000000001,262.38,10,14,88.7
COC(CC1OC(=O)CC(OC(N)O)CC(C)CC(O)C(C)C(OC)c2coc(n2)-c2coc(n2)-c2coc(n2)C=CCC(OC)C1C)C(C)CCC(=O)C(C)C(OC)C(C)C=CN(C)CO,946.149,257.55999999999995,4,19,0.0231
CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O,383.35,198.4,8,11,259.0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,392.58000000000015,77.76,3,3,0.0173
CCC1C=C(C)C(O)C(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Oc4ccc5c(ccn5C)c4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,937.181,192.52,3,14,0.00455
O=C1NC(=O)C(c2ccccc2)(N2CCC(CCO)CC2)C(=O)N1,331.37200000000007,98.74,3,5,0.521
Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,272.307,46.010000000000005,1,3,0.00439
CC(N)C(CCCCCC(=O)O)NC(=O)O,232.28000000000003,112.65000000000002,4,3,3.33
COC1=CC(=O)c2c(c(COc3ccccc3)c(C)n2C)C1=O,311.33700000000005,57.53,0,5,0.0646
C1C2CC3CC1CC(C2)C3,136.23799999999997,0.0,0,0,0.00491
CCc1ccc(NC(=O)P(=O)(O)O)cc1,229.172,86.63000000000001,3,2,1.32
Cc1c(O)c(C=O)c(COP(=O)(O)O)c[n+]1[O-],263.142,131.0,3,5,2.66
SCc1ccccc1I,250.104,0.0,1,1,0.028
N=C1C=C(CC(N)C(=O)O)C(O)=CC1=O,210.189,124.47,4,5,0.82
CNC(=O)NC(N)=NCCCC1NC(=O)C(C)NC(=O)CC(C(=O)O)NC(=O)CC(C(=O)O)NC(=O)C(Cc2ccccc2)N(C)C1=O,675.7000000000002,290.82,9,9,0.171
CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)(O)OCC[N+](C)(C)C,510.7170000000002,85.22,2,5,0.000391
[N-]=[N+]=NCc1cc(C(=O)NCCCOC2OC(CO)C(O)C(O)C2O)cc(C(=O)NCCCOC2OC(CO)C(O)C(O)C2O)c1,659.6460000000004,305.72,10,15,8.15
CCS(=O)(=O)O,110.134,54.370000000000005,1,2,52.4
NCC(N)=O,74.08299999999998,69.11,2,2,544.0
NC(N)=[NH+]CCCO,118.16,86.24000000000001,4,1,70.0
Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)c(=O)n1,588.4270000000002,305.64,8,18,3.76
NCCCCCCCNC(N)N,174.292,90.09,4,4,24.1
NC(C(=O)O)C(O)C(=O)O,149.10199999999998,120.85,4,4,111.0
O=c1ccn(C2CC(O)C(COP(=O)(O)NP(=O)(O)O)O2)c(=O)[nH]1,387.17800000000005,200.41,6,8,7.58
CC(C)CC(NC(=O)c1cc2ccccc2o1)C(=O)NC1CCCN(S(=O)(=O)c2ccccn2)CC1=O,526.6150000000004,138.68,2,7,0.0394
N=C(N)c1ccc2nc(-c3ccccc3O)[nH]c2c1,252.277,98.78,4,3,0.0691
Nc1c(O)cccc1C(=O)O,153.13699999999997,83.55,3,3,10.5
O=C(CP(=O)(O)O)NO,155.046,106.86,4,3,19.0
CC(C)CCCC(C)CCCC(C)CCCC(C)CCOCC(CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,653.1740000000001,38.69,1,3,6.11e-06
Cc1ccc(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)cc1,379.48100000000017,57.61,1,3,0.00109
CCCCC(CNNCC(CCCC)C(=O)NC(CCCCN)C(=O)Nc1ccccc1)C(=O)NC(CCCCN)C(=O)Nc1ccccc1,694.9659999999999,192.5,8,8,0.00414
O=P(O)(O)C(Nc1ccc(Cl)cn1)P(=O)(O)O,302.547,139.98000000000002,5,4,6.05
O=C1Nc2ccccc2C1=Nc1ccc(O)cc1,238.246,61.69,2,3,0.222
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,229.104,149.65,1,7,0.194
O=C(O)C1OC(O)C(O)C(O)C1O,194.139,127.45000000000002,5,6,295.0
CCN(C)Cc1cnc(C)nc1N,180.255,55.040000000000006,1,4,5.86
CCCSSCC(N)C=O,179.31,43.09,1,4,1.6
COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,395.39700000000016,140.68,1,9,0.0238
CCCCN,73.139,26.02,1,1,80.7
NC(Cc1ccc(I)cc1)C(=O)O,291.088,63.32000000000001,2,2,0.274
NC(CS(=O)(=O)O)C(=O)O,169.158,117.69,3,4,73.6
CC(C)C(=O)COc1nc(N)nc2nc[nH]c12,235.247,106.78,2,6,1.58
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O,893.3280000000004,465.7400000000001,11,25,6.52
CC(=O)ONC(=O)c1ccccc1O,195.174,75.63,2,4,2.28
OCCc1ccc(F)cc1,140.15699999999998,20.23,1,1,3.1
O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCNC2,270.266,115.73,4,5,0.128
CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,390.5200000000002,86.99000000000001,3,5,0.0632
c1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1,288.394,24.92,1,2,0.00109
NC(Cc1cccs1)C(=O)O,171.22099999999998,63.32000000000001,2,3,1.61
CCC(C)(O)C(O)C(=O)O,148.15799999999996,77.76,3,3,486.0
C[As](C)(=O)SCC(N)C(=O)O,241.144,80.39,2,4,6.46
CCCCCCCCCCNC(=O)NC1CCCCC1,282.47200000000004,41.13,2,1,0.00489
CC(Nc1ncnc2cc(F)c(F)cc12)C(c1ccccc1)c1ccccc1,375.422,37.81,1,3,0.000344
NC(Cc1c(O)[nH]c2ccccc12)C(=O)O,220.228,99.34,4,3,4.5
O=C([O-])C(O)C(=O)[O-],118.04399999999998,100.49,1,5,542.0
O=C(O)c1cccc2c1oc1c(C(=O)O)cccc12,256.213,87.74,2,3,0.0727
CC(C)CC(CN(O)C=O)C(=O)O,189.211,77.84,2,3,15.5
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,324.182,171.31,5,8,12.0
O=C(O)CCO,90.078,57.53,2,2,647.0
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC,787.1369999999993,108.36,1,7,3.14e-05
CC(C)CCNC(=O)C(CCc1ccccc1)NC(=O)C(O)CC(=O)O,364.4420000000001,115.73,4,4,0.149
CCCCCCCCCCCCCCCCS(=O)(=O)OCC(N)C(=O)O,393.5900000000001,106.69,2,5,0.000448
NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12,285.75600000000003,85.08,2,4,0.184
NC(=S)Nc1ccccc1,152.22199999999998,38.05,2,1,0.904
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,325.37200000000007,109.17,2,7,0.064
CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,426.7290000000002,20.23,1,1,0.000376
NCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,271.342,115.28,3,4,1.67
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O,867.614,400.93,10,20,3.84
CC(O)C(N)C(=O)O,119.12,83.55,3,3,477.0
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,450.5730000000001,15.71,0,3,0.00139
CC(C)C(NC(=O)c1ccc(C(=O)NCC(=O)O)cc1)C(=O)N1CCCC1C(=O)NC(C(=O)C(F)(F)F)C(C)C,570.5650000000002,161.98000000000002,4,6,0.00627
OC1CCCCC1,100.161,20.23,1,1,17.2
O=C(O)CCCCCCCCCCCO,216.32099999999997,57.53,2,2,0.214
CNc1nc(N)[nH]c(=O)c1[N+](=O)[O-],185.143,126.94,3,6,2.27
CCSC(N)=Nc1ccccc1,180.27600000000004,38.38,1,2,0.401
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O,427.28800000000007,229.44,5,13,3.29
O=C(O)CN(CCO)CCO,163.17299999999997,81.0,3,4,182.0
CCC(=O)CCC(C)(C)O,144.214,37.3,1,2,13.5
NC(=O)C(CCC(=O)O)NC(=O)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,430.30000000000007,167.01999999999998,5,4,0.0231
Nc1ncnc2c1ncn2C1OC(CF)C(O)C1O,269.236,119.31000000000002,3,8,9.47
CCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,308.298,148.41,4,9,7.34
CC=C(N)C(=O)O,101.10499999999998,63.32000000000001,2,2,188.0
CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,309.271,176.77999999999997,7,8,227.0
Cc1cccc2c1CCNC2=O,161.204,29.1,1,1,0.753
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(O)C(O)C3O)O2)c(=O)[nH]c1=O,548.3310000000001,256.53,7,14,11.6
CC(O)C(N)c1nccs1,158.226,59.14,2,4,5.67
O=P(O)(O)OCC1OC(n2cnc3cncnc32)C(O)C1O,332.20900000000006,160.05,4,9,3.29
CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)c(CCC(=O)O)c4C)C(CCC(=O)O)=C3C,654.7200000000001,206.55999999999997,6,6,0.0309
O=C(O)c1ccc(Cl)cc1,156.56799999999998,37.3,1,1,1.1
Cn1cnc2c(N)nc[n+](C)c21,164.19199999999998,60.61000000000001,1,4,1.35
NC(CSCC[B-](O)(O)O)C(=O)O,210.04,124.01,5,6,1.46
O=P(O)(O)OC1C(O)C(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)OC1n1cnc2c1ncn1ccnc21,663.3189999999998,316.43999999999994,8,18,5.63
ClCCCl,98.96,0.0,0,0,5.94
O=C([O-])C(O)C(O)C(O)C(=O)NO,194.119,150.15,5,7,125.0
Cc1ncnc2c1ncn2C1CC(O)C(CO)O1,250.258,93.29,2,7,7.78
CC(C=O)CC1CC1,112.172,17.07,0,1,1.98
COc1cc[nH]c1C=C1C(=O)Nc2ccc(F)c(C#CC(O)C(N)C(C)O)c21,385.3950000000001,120.6,5,5,0.0201
O=C(O)C1(O)CC(=NO)C(O)C(O)C1,205.16600000000005,130.58,5,6,95.6
CCC(C)C(=O)O,102.13299999999998,37.3,1,1,57.2
Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1,463.5990000000004,62.16,2,6,0.00162
O=C(NC(Cc1ccccc1)C(=O)N1CC(C(=O)O)C1)c1cc2cc(Cl)ccc2[nH]1,425.8720000000001,102.5,3,3,0.0215
O=P(O)(O)OCC(O)C(O)C(O)CO,232.125,147.68,6,6,28.5
NC1C=C(C(=O)[O-])CC(O)C1O,172.16,106.61,3,5,381.0
CC1=NC2C(OC(CO)C(O)C2O)S1,219.262,82.28,3,6,18.6
CN(C(=O)Oc1ccc(Cl)cc1)C1CCC(c2ccc(CN3CCCCC3)cc2)CC1,441.0150000000003,32.78,0,3,0.000347
CCc1cc(-c2[nH]ncc2-c2cnc[nH]2)c(O)cc1O,270.29200000000003,97.82,4,4,0.436
CC(C)CC(=O)O,102.13299999999998,37.3,1,1,64.9
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)[nH]c1=O,564.3300000000002,276.75999999999993,8,15,11.2
CC(C(=O)O)c1ccc(C(=O)c2ccc(I)s2)cc1,386.21,54.37,1,3,0.00368
COC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,258.292,26.3,0,2,0.00471
NC(CO)(CO)CO,121.136,86.71000000000001,4,4,695.0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)OP(=O)(O)O)C(O)C1O,585.1890000000003,316.43,8,15,4.81
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,328.4960000000001,37.3,1,1,0.000186
CC1CC2OC2C=CC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,364.78100000000006,96.36,2,6,0.188
O=c1[nH]c2cc([N+](=O)[O-])c([N+](=O)[O-])cc2[nH]c1=O,252.142,152.0,2,6,0.0912
O=C(O)CCCCC(S)CCS,208.348,37.3,3,3,0.103
Cn1cc(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,242.231,104.54999999999998,3,6,68.0
COc1cc(OO)ccc1O,156.13699999999997,58.92,2,4,13.4
Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1,323.19800000000004,177.36,5,9,17.4
CCC(=O)O,74.079,37.3,1,1,352.0
CC(C)CC(NC(=O)N1CCOCC1)C(=O)NC(C#N)COCc1ccccc1,402.4950000000001,103.69,2,5,0.126
CC(C)CCN(CC(O)C1Cc2ccc(cc2)OCCCC(=O)NC(C(C)C)C(=O)N1)S(=O)(=O)c1ccccc1,573.7560000000004,125.04,3,6,0.0148
Nc1ncnc2c1ncn2CC(O)C(O)C(=O)O,253.218,147.38,4,8,9.78
